"creditcd","eqpdays","Customer_ID"
"Y",236,1095818
"N",400,1034477
"Y",546,1051744
"N",409,1047962
"Y",10,1010768
"N",443,1067685
"Y",378,1060847
"Y",335,1067822
"Y",345,1087845
"Y",180,1042439
"N",110,1099157
"Y",272,1067847
"N",485,1060919
"N",113,1039966
"Y",204,1000639
"N",702,1017857
"Y",526,1018289
"Y",313,1081344
"Y",271,1079940
"Y",290,1035477
"Y",1078,1003348
"N",193,1089020
"Y",21,1047298
"Y",308,1082486
"Y",190,1081708
"Y",824,1020362
"Y",323,1078411
"N",9,1083906
"Y",115,1023938
"Y",477,1040965
"Y",419,1002376
"Y",338,1067348
"N",312,1091190
"Y",25,1089882
"Y",326,1077644
"Y",31,1026635
"Y",141,1046253
"Y",1145,1000472
"N",481,1040560
"N",409,1063208
"Y",373,1081942
"",674,1031906
"Y",281,1066759
"Y",564,1032655
"N",7,1084863
"N",306,1091771
"N",214,1054374
"Y",552,1051019
"Y",482,1052046
"N",719,1025211
"Y",211,1041839
"Y",403,1073864
"N",278,1088383
"Y",862,1014708
"N",321,1078858
"Y",678,1030831
"Y",706,1026387
"Y",346,1069991
"Y",218,1093851
"N",181,1039174
"N",111,1076969
"Y",664,1026110
"Y",54,1033014
"Y",89,1075409
"Y",200,1083513
"Y",377,1080430
"N",353,1054464
"N",339,1051201
"N",105,1050310
"Y",204,1081769
"Y",808,1012269
"Y",424,1002443
"N",604,1025870
"N",590,1027244
"Y",1526,1000663
"Y",128,1083181
"Y",208,1096607
"Y",320,1079292
"Y",945,1006522
"N",19,1054426
"Y",3,1098357
"Y",55,1021072
"N",913,1015272
"Y",399,1065164
"N",423,1070641
"N",521,1054712
"Y",73,1076305
"Y",788,1015868
"Y",717,1016663
"N",487,1060548
"Y",594,1021122
"Y",313,1081333
"N",310,1011266
"Y",407,1055628
"N",279,1032793
"Y",680,1030046
"N",504,1057145
"Y",50,1011070
"Y",181,1004352
"Y",195,1000478
"N",392,1076483
"Y",522,1036100
"Y",901,1098141
"Y",191,1085553
"Y",884,1013560
"Y",452,1053365
"Y",194,1097072
"Y",456,1049680
"Y",57,1081266
"Y",579,1003569
"Y",14,1042571
"N",310,1071582
"N",39,1086779
"N",94,1031174
"Y",340,1067097
"",223,1089203
"Y",509,1044022
"N",296,1073904
"Y",343,1056009
"Y",1019,1004492
"Y",3,1079379
"N",97,1026244
"Y",27,1081418
"N",250,1086088
"Y",405,1048411
"Y",736,1031713
"N",194,1066285
"Y",787,1020151
"N",199,1096924
"N",439,1013164
"Y",673,1032358
"Y",308,1083450
"N",375,1068689
"Y",26,1055872
"N",6,1015972
"Y",295,1074232
"Y",654,1040160
"N",202,1082347
"N",412,1055036
"Y",709,1026190
"N",786,1017748
"N",54,1087967
"Y",440,1044802
"Y",918,1008290
"Y",191,1097242
"",231,1092921
"Y",422,1053632
"Y",130,1083905
"N",676,1031272
"N",313,1058447
"",311,1071379
"Y",136,1094002
"Y",750,1028245
"Y",762,1014217
"Y",332,1057643
"N",1042,1006181
"Y",84,1039585
"Y",756,1018532
"N",895,1011370
"N",308,1062079
"N",33,1086036
"Y",386,1059041
"N",75,1028710
"Y",199,1083333
"Y",880,1017191
"Y",316,1060901
"N",193,1098664
"Y",589,1018751
"N",643,1035496
"Y",568,1031223
"Y",149,1071568
"Y",347,1018003
"Y",61,1023731
"Y",759,1018233
"Y",90,1061883
"N",254,1070509
"Y",315,1070767
"Y",192,1001202
"Y",379,1068082
"N",27,1009672
"N",29,1073172
"N",504,1057065
"Y",117,1024088
"Y",348,1039761
"Y",209,1048124
"Y",318,1000205
"N",440,1051592
"Y",174,1014715
"Y",330,1015924
"Y",320,1079146
"Y",31,1083409
"Y",634,1036278
"N",319,1079417
"Y",35,1013361
"Y",190,1097276
"Y",580,1028469
"Y",136,1091297
"Y",571,1030374
"Y",379,1060755
"Y",1027,1004353
"Y",267,1089496
"Y",383,1078672
"Y",424,1046456
"Y",939,1013828
"Y",1011,1004630
"N",833,1098700
"N",92,1016199
"Y",306,1026468
"Y",169,1003032
"N",561,1043503
"N",218,1093801
"N",325,1069168
"Y",223,1076646
"N",493,1050757
"Y",43,1016374
"Y",37,1027906
"Y",536,1052918
"N",83,1021962
"Y",110,1099141
"N",253,1090951
"N",82,1023804
"N",237,1061412
"Y",65,1040317
"Y",209,1037645
"N",654,1034705
"Y",199,1044719
"N",502,1044777
"N",417,1071556
"Y",560,1050074
"Y",22,1097024
"Y",80,1087101
"N",300,1092308
"Y",709,1035155
"Y",225,1096115
"Y",158,1025967
"Y",361,1049280
"Y",552,1039607
"Y",318,1002541
"N",635,1030012
"Y",372,1061891
"Y",384,1078434
"Y",1245,1001946
"Y",253,1090914
"Y",528,1008635
"Y",397,1057135
"Y",344,1073719
"N",243,1091601
"Y",582,1028136
"N",466,1005021
"N",186,1097414
"Y",502,1025009
"N",829,1021491
"Y",672,1032518
"Y",460,1065153
"Y",245,1091754
"N",415,1062253
"Y",805,1011278
"Y",351,1065628
"Y",585,1036541
"Y",35,1004187
"Y",519,1047764
"Y",594,1040016
"N",15,1065037
"N",324,1078158
"Y",75,1064159
"Y",380,1051337
"N",377,1080476
"N",119,1036658
"Y",130,1052832
"N",395,1075871
"Y",599,1026235
"Y",645,1028088
"Y",885,1099154
"N",926,1010274
"Y",50,1003272
"Y",311,1082116
"N",351,1065634
"Y",253,1044314
"N",98,1053877
"N",146,1035843
"Y",158,1082242
"Y",399,1065069
"Y",48,1035220
"Y",702,1007371
"Y",747,1019539
"N",202,1091518
"Y",141,1031482
"Y",132,1014036
"N",192,1092350
"N",336,1049386
"N",388,1066880
"Y",221,1096220
"Y",458,1013857
"Y",34,1061455
"N",42,1061102
"Y",176,1062949
"Y",212,1058206
"Y",345,1073383
"N",188,1014510
"Y",914,1099432
"N",233,1089039
"Y",326,1077837
"N",86,1093772
"Y",611,1038541
"N",54,1050632
"N",596,1004912
"Y",673,1032210
"N",758,1012045
"Y",364,1063122
"N",535,1046134
"Y",458,1042941
"Y",339,1088389
"Y",293,1074779
"Y",375,1080903
"Y",837,1013602
"Y",155,1068761
"Y",346,1060310
"Y",277,1067231
"Y",185,1057944
"Y",734,1020627
"Y",407,1033185
"Y",306,1072303
"Y",574,1048413
"N",220,1098637
"Y",355,1064862
"Y",785,1016351
"N",403,1056221
"Y",808,1013435
"Y",517,1029696
"N",84,1085782
"Y",512,1006292
"Y",248,1019949
"Y",320,1060038
"Y",28,1081354
"N",309,1071808
"Y",358,1006823
"Y",214,1096378
"Y",186,1056063
"N",1287,1098170
"Y",44,1047493
"Y",674,1032124
"Y",940,1009784
"Y",338,1012779
"Y",295,1092737
"N",191,1095192
"Y",1046,1006927
"Y",1141,1002651
"Y",809,1017973
"N",134,1049410
"Y",268,1089374
"N",0,1044974
"Y",342,1066477
"Y",555,1039267
"N",205,1081504
"N",275,1078810
"N",61,1092469
"Y",563,1032790
"Y",371,1082669
"N",379,1079686
"N",234,1088193
"N",564,1032637
"Y",377,1061051
"Y",418,1043363
"Y",556,1039212
"N",43,1057802
"N",606,1098580
"Y",245,1091807
"Y",200,1065345
"Y",493,1048723
"Y",358,1003430
"Y",437,1058248
"Y",305,1062577
"N",189,1085900
"N",268,1089339
"Y",269,1017005
"N",378,1080056
"Y",303,1063030
"N",184,1086745
"N",332,1068171
"Y",318,1079603
"N",381,1079084
"N",354,1064940
"",208,1080517
"Y",483,1040742
"Y",338,1056666
"N",307,1083657
"N",587,1036354
"N",320,1069903
"N",872,1097652
"N",117,1079805
"Y",277,1078383
"N",50,1015041
"Y",455,1028271
"Y",215,1018717
"N",288,1075900
"Y",829,1016517
"Y",132,1005903
"Y",250,1056117
"Y",264,1082574
"Y",363,1053263
"Y",489,1001725
"N",198,1018374
"Y",439,1051723
"Y",372,1061733
"Y",467,1063790
"Y",325,1058941
"Y",873,1017737
"Y",563,1038673
"N",592,1035951
"Y",317,1090687
"Y",364,1063110
"Y",35,1035185
"N",348,1072879
"Y",310,1061745
"Y",1171,1002409
"Y",689,1036870
"N",367,1084189
"N",688,1019154
"Y",751,1003417
"Y",329,1077010
"Y",473,1062734
"N",357,1086025
"N",385,1058889
"Y",7,1065992
"Y",383,1051003
"Y",340,1074575
"Y",452,1041538
"N",354,1064971
"",33,1074330
"Y",760,1018195
"Y",103,1062252
"Y",117,1052024
"Y",773,1021185
"N",236,1092528
"Y",626,1041159
"Y",294,1018594
"Y",125,1002987
"Y",163,1013473
"Y",398,1075209
"Y",315,1080723
"N",617,1033858
"N",362,1070569
"Y",678,1030674
"Y",23,1081991
"Y",696,1023418
"Y",716,1016828
"Y",93,1056475
"N",316,1080237
"Y",306,1008298
"Y",150,1010381
"Y",761,1026994
"Y",412,1047643
"N",294,1092801
"Y",1175,1004708
"N",248,1095384
"Y",110,1073814
"N",113,1017113
"Y",752,1028084
"N",512,1030314
"Y",350,1087382
"N",374,1013474
"N",53,1044936
"Y",725,1016235
"Y",316,1054936
"Y",225,1089112
"N",459,1065308
"Y",464,1042350
"N",413,1047518
"Y",1049,1008034
"Y",183,1075249
"Y",469,1063479
"Y",861,1014768
"Y",37,1033820
"Y",364,1084807
"N",206,1094463
"Y",518,1047837
"N",475,1041118
"N",222,1004448
"Y",601,1022309
"N",348,1047879
"",934,1007336
"Y",207,1030565
"Y",922,1012072
"Y",222,1068419
"Y",781,1013393
"Y",1293,1001574
"Y",73,1077988
"Y",348,1018612
"Y",117,1005447
"Y",676,1024998
"N",522,1047507
"Y",314,1081280
"Y",563,1032940
"Y",200,1090740
"N",427,1008036
"N",61,1030858
"Y",248,1095374
"Y",328,1058289
"N",315,1033719
"N",429,1045914
"N",206,1096658
"Y",359,1015122
"N",418,1061887
"N",753,1018833
"Y",5,1050301
"Y",87,1005621
"Y",147,1050015
"Y",401,1007711
"N",957,1006035
"N",275,1067494
"Y",500,1038720
"N",559,1013699
"N",1072,1003604
"Y",284,1031083
"Y",737,1015567
"Y",391,1058187
"Y",383,1078550
"Y",264,1078938
"N",374,1081422
"Y",155,1055011
"N",260,1040382
"Y",540,1019007
"Y",462,1048971
"N",471,1047965
"Y",361,1002289
"Y",395,1049572
"Y",251,1067139
"Y",495,1050558
"Y",406,1003720
"Y",311,1016948
"Y",394,1057560
"N",757,1018425
"Y",312,1071173
"Y",113,1058365
"N",714,1025669
"N",719,1016613
"N",228,1075266
"N",127,1093421
"Y",1,1057642
"Y",300,1063494
"Y",79,1060001
"N",253,1090947
"N",190,1089606
"Y",437,1068477
"N",353,1065133
"Y",658,1014280
"Y",234,1067035
"Y",572,1037938
"N",508,1044137
"Y",812,1012128
"Y",304,1018058
"Y",354,1006669
"Y",827,1016593
"Y",894,1009095
"Y",313,1081324
"Y",573,1037826
"Y",589,1027395
"N",1381,1098016
"Y",682,1029670
"N",298,1085662
"N",103,1087484
"N",483,1002782
"N",1110,1006746
"Y",222,1053824
"Y",171,1044836
"N",612,1034294
"Y",395,1049520
"Y",302,1076876
"Y",388,1077335
"N",464,1054099
"Y",568,1031273
"Y",562,1043248
"",539,1045649
"Y",214,1037899
"Y",732,1032792
"N",52,1068680
"Y",52,1017306
"N",283,1093588
"N",216,1090033
"N",307,1082592
"N",301,1069542
"Y",852,1015246
"N",62,1068541
"Y",321,1059876
"Y",79,1006868
"N",672,1032540
"Y",173,1021777
"Y",721,1025100
"Y",30,1072086
"Y",199,1034414
"Y",625,1032783
"Y",209,1090695
"Y",596,1002393
"N",167,1049023
"N",562,1043390
"Y",-1,1059743
"Y",960,1001144
"Y",374,1081487
"Y",633,1030375
"N",727,1024540
"Y",223,1075330
"Y",657,1098833
"Y",330,1068494
"Y",116,1030656
"N",453,1024212
"Y",706,1022668
"N",222,1076762
"Y",871,1010009
"Y",288,1075863
"Y",362,1085260
"Y",791,1019776
"N",454,1040120
"N",150,1068079
"N",728,1024498
"N",454,1043422
"Y",314,1061146
"N",358,1085824
"Y",507,1056726
"N",33,1011758
"Y",371,1082700
"N",786,1009628
"N",259,1039468
"Y",264,1082507
"Y",922,1014747
"Y",371,1082649
"Y",84,1029652
"Y",510,1056195
"Y",439,1010390
"Y",8,1002760
"Y",535,1008629
"Y",804,1018371
"Y",324,1014958
"Y",122,1021081
"Y",197,1096967
"Y",317,1060640
"Y",350,1072530
"Y",752,1022693
"Y",76,1047079
"N",213,1012139
"Y",68,1069757
"N",921,1008073
"Y",27,1082271
"Y",259,1099505
"Y",298,1063809
"Y",112,1043005
"Y",450,1043831
"Y",78,1000216
"Y",416,1062193
"Y",319,1060199
"Y",87,1023902
"Y",638,1035953
"Y",274,1088719
"Y",408,1073151
"N",29,1095559
"Y",240,1072930
"Y",499,1047625
"N",371,1061922
"Y",597,1046087
"Y",904,1008783
"N",362,1070542
"N",268,1089312
"N",657,1026706
"Y",152,1023852
"Y",79,1028724
"Y",765,1017849
"Y",560,1043565
"Y",949,1011050
"N",424,1070476
"Y",491,1039506
"Y",1156,1003089
"Y",234,1066160
"Y",844,1099929
"Y",266,1094496
"N",358,1071219
"Y",672,1032425
"Y",437,1039351
"N",655,1006541
"N",472,1062983
"Y",856,1010556
"Y",304,1025028
"N",272,1094162
"Y",765,1017848
"Y",18,1087701
"Y",451,1043651
"N",276,1005827
"N",217,1049325
"N",371,1054176
"Y",819,1014523
"N",150,1072398
"Y",248,1095336
"Y",98,1002230
"Y",625,1042869
"Y",60,1084146
"N",148,1090205
"Y",44,1057584
"Y",974,1008526
"N",431,1052628
"Y",319,1079515
"Y",219,1077452
"N",454,1043389
"Y",357,1015888
"Y",403,1001259
"N",240,1002325
"Y",819,1017253
"Y",594,1026877
"Y",425,1029144
"N",30,1033019
"Y",458,1042989
"N",63,1042204
"Y",29,1033722
"Y",73,1032622
"N",211,1090545
"Y",676,1038122
"Y",1323,1001187
"N",52,1076986
"Y",292,1074926
"N",155,1006896
"Y",264,1082518
"Y",490,1039595
"N",482,1040373
"Y",310,1071396
"N",531,1053465
"Y",295,1092688
"Y",86,1017356
"N",346,1066271
"Y",841,1011053
"Y",19,1079736
"Y",616,1024753
"Y",66,1043471
"Y",457,1055112
"N",370,1077157
"Y",252,1070874
"N",260,1084264
"N",710,1022378
"Y",317,1059713
"Y",395,1057358
"Y",681,1029988
"Y",278,1073434
"Y",683,1029364
"N",626,1000153
"N",930,1007629
"Y",559,1043694
"N",492,1050842
"Y",426,1053159
"Y",275,1067490
"Y",111,1089367
"Y",31,1007812
"",672,1032527
"Y",288,1065689
"Y",538,1006570
"Y",333,1054827
"Y",369,1083300
"Y",676,1003453
"N",465,1016053
"Y",563,1009241
"Y",496,1050409
"Y",993,1007504
"Y",413,1047519
"Y",449,1053547
"Y",676,1024956
"N",128,1091525
"N",462,1064798
"Y",725,1016257
"Y",331,1076642
"",353,1086975
"Y",794,1019480
"Y",390,1066572
"",291,1086142
"Y",722,1021500
"N",251,1013921
"N",668,1038818
"Y",1371,1001824
"N",478,1061945
"N",447,1043030
"Y",412,1072309
"Y",398,1049223
"Y",455,1043264
"Y",994,1099611
"Y",479,1007737
"N",932,1007457
"N",746,1023112
"Y",102,1049538
"Y",90,1039099
"Y",219,1089651
"Y",829,1011471
"Y",402,1074312
"Y",1181,1002335
"Y",369,1055054
"Y",495,1050619
"Y",405,1048382
"N",272,1067899
"N",472,1062910
"Y",226,1088911
"Y",225,1089044
"Y",744,1015248
"Y",311,1082218
"Y",404,1056143
"Y",390,1058417
"N",197,1094865
"Y",312,1037531
"N",299,1063627
"N",423,1060970
"Y",439,1098621
"N",524,1054277
"Y",64,1002212
"Y",434,1058837
"Y",1476,1000711
"N",178,1094190
"Y",338,1074983
"Y",558,1043726
"Y",574,1042112
"Y",322,1059561
"Y",325,1069220
"N",387,1058933
"Y",10,1015614
"Y",284,1053347
"Y",340,1007994
"Y",69,1010980
"Y",356,1054197
"Y",213,1096409
"",290,1075263
"Y",96,1097644
"N",1002,1009109
"Y",464,1048800
"Y",943,1006635
"Y",232,1092869
"N",127,1010569
"N",160,1088686
"Y",534,1041442
"N",63,1012637
"Y",713,1005595
"Y",876,1099249
"N",258,1090408
"Y",366,1038708
"Y",292,1086757
"Y",483,1040280
"Y",383,1032370
"N",116,1039688
"Y",615,1024869
"Y",691,1018874
"Y",1184,1003403
"Y",179,1022691
"Y",140,1007480
"N",4,1036707
"Y",163,1046541
"N",172,1038141
"Y",367,1084215
"Y",11,1061120
"Y",878,1011983
"Y",200,1009460
"N",345,1087897
"Y",200,1083248
"N",256,1085066
"Y",319,1090429
"Y",743,1029644
"Y",273,1088832
"",238,1069696
"N",656,1021819
"Y",338,1036830
"Y",128,1049008
"Y",854,1015144
"N",166,1081979
"Y",29,1021198
"N",396,1057300
"N",381,1079163
"N",266,1081816
"Y",375,1043818
"Y",622,1033279
"Y",478,1008136
"Y",466,1063879
"Y",339,1088434
"N",426,1053219
"",252,1070982
"Y",574,1006840
"Y",134,1084194
"N",27,1088782
"Y",685,1019599
"Y",322,1090157
"N",507,1049074
"",765,1014017
"Y",655,1039991
"Y",640,1028668
"Y",290,1072338
"Y",303,1039850
"N",281,1066672
"Y",395,1049514
"N",57,1033304
"Y",731,1020876
"Y",275,1088604
"Y",447,1067047
"Y",471,1063074
"Y",281,1088145
"N",303,1050236
"Y",305,1084513
"Y",1423,1001873
"Y",209,1096566
"Y",153,1032328
"Y",418,1047074
"Y",292,1064995
"N",172,1044722
"Y",465,1042191
"Y",296,1041897
"Y",69,1081888
"Y",208,1031921
"N",304,1056484
"N",677,1005769
"Y",307,1099846
"Y",758,1027344
"Y",524,1047339
"N",387,1077717
"Y",987,1011877
"Y",271,1068024
"Y",305,1084549
"Y",393,1076373
"Y",298,1085704
"Y",219,1089632
"N",283,1068949
"Y",311,1061628
"Y",376,1080519
"Y",890,1016512
"Y",366,1084480
"Y",236,1068684
"Y",4,1024005
"Y",791,1013014
"Y",236,1044065
"N",175,1040552
"Y",310,1071463
"Y",433,1013923
"Y",602,1026116
"Y",800,1012467
"Y",208,1029298
"Y",510,1056278
"Y",354,1064975
"Y",331,1009939
"N",210,1058491
"Y",358,1049776
"N",100,1089626
"Y",390,1048974
"Y",326,1058835
"Y",120,1022385
"N",333,1057430
"Y",490,1005856
"N",212,1096501
"N",892,1013297
"Y",225,1093451
"Y",114,1068026
"N",145,1066487
"Y",634,1032131
"Y",815,1017508
"N",279,1088310
"N",514,1055608
"Y",674,1032054
"N",402,1074276
"N",88,1058437
"N",194,1092238
"Y",579,1041552
"Y",848,1010803
"Y",645,1041046
"Y",719,1034262
"N",208,1080337
"N",60,1007389
"N",369,1069464
"N",269,1068374
"N",884,1009486
"Y",527,1042178
"Y",274,1079116
"Y",142,1037998
"Y",789,1005818
"N",384,1028522
"Y",316,1070571
"N",404,1048557
"Y",611,1044558
"Y",718,1016687
"Y",54,1028461
"Y",428,1053028
"Y",244,1030201
"N",498,1058186
"N",116,1093791
"Y",232,1035556
"N",353,1072134
"Y",307,1083717
"Y",141,1085299
"N",203,1094593
"N",511,1037844
"Y",388,1050249
"Y",522,1036682
"Y",354,1023863
"Y",298,1092462
"Y",640,1022985
"Y",576,1029128
"Y",672,1032525
"N",338,1074804
"Y",229,1075066
"Y",103,1035831
"Y",299,1049960
"Y",510,1056279
"Y",318,1060510
"Y",191,1097189
"Y",938,1009854
"N",683,1019849
"Y",327,1077584
"Y",596,1039781
"N",354,1000014
"Y",143,1005397
"Y",373,1061672
"Y",320,1053054
"Y",772,1019100
"N",199,1039931
"",228,1096030
"Y",453,1043451
"N",654,1021914
"N",385,1059435
"Y",368,1083890
"Y",279,1044011
"Y",148,1040028
"Y",647,1040886
"Y",263,1013564
"Y",309,1003644
"N",144,1021710
"Y",426,1053141
"Y",909,1012546
"Y",502,1038607
"Y",446,1056669
"Y",124,1000987
"Y",409,1072814
"N",151,1039390
"Y",60,1096238
"Y",48,1090964
"Y",954,1013262
"Y",533,1041484
"N",251,1085804
"Y",941,1009737
"Y",182,1087315
"N",372,1082259
"Y",364,1070217
"Y",1163,1003016
"N",267,1094467
"Y",568,1038181
"Y",343,1047501
"Y",75,1047333
"",674,1020537
"Y",3,1063363
"Y",193,1085252
"N",466,1048492
"N",395,1075959
"N",199,1057466
"Y",881,1011864
"N",26,1055086
"N",619,1024559
"Y",208,1080221
"Y",140,1031749
"Y",119,1093564
"Y",391,1061694
"Y",104,1026447
"Y",336,1056922
"Y",510,1043975
"Y",35,1036185
"Y",527,1036212
"Y",112,1003681
"N",318,1070334
"N",457,1019027
"N",424,1010030
"Y",703,1035578
"Y",568,1038137
"N",730,1033201
"N",69,1095390
"N",25,1076555
"N",133,1078122
"Y",208,1044206
"Y",311,1071405
"Y",309,1061986
"Y",205,1049792
"Y",339,1088435
"Y",1076,1098704
"N",212,1079016
"Y",253,1085533
"Y",546,1034683
"",680,1002926
"Y",251,1085871
"Y",66,1004842
"Y",712,1025808
"Y",235,1003328
"Y",309,1091428
"Y",4,1041100
"Y",222,1035537
"Y",249,1086276
"N",447,1056451
"Y",157,1049466
"Y",230,1051471
"Y",39,1082912
"N",977,1012287
"Y",147,1010657
"N",66,1075742
"Y",507,1001849
"Y",346,1027910
"Y",267,1081642
"N",393,1066208
"Y",370,1037566
"N",754,1018745
"Y",249,1061301
"Y",364,1063180
"Y",462,1048979
"Y",37,1060002
"Y",230,1084157
"Y",344,1020883
"N",257,1085485
"Y",214,1078487
"N",306,1084191
"Y",699,1023243
"N",366,1052946
"Y",296,1064261
"Y",440,1057537
"N",890,1002291
"Y",292,1073782
"Y",369,1014243
"Y",927,1014439
"N",604,1045256
"Y",164,1063145
"N",351,1028714
"Y",349,1047838
"",209,1096307
"Y",408,1073053
"N",114,1043004
"N",560,1038953
"Y",125,1020630
"N",225,1089117
"Y",275,1067467
"Y",202,1082573
"Y",159,1079941
"Y",190,1085666
"Y",205,1081350
"Y",71,1058431
"Y",308,1071124
"N",187,1087538
"Y",54,1096237
"N",215,1094012
"Y",306,1084106
"Y",324,1029977
"N",202,1022544
"N",404,1020694
"Y",59,1008244
"N",685,1037356
"Y",200,1096879
"N",387,1066980
"Y",437,1068429
"Y",472,1063023
"Y",721,1016505
"N",327,1077394
"N",593,1026917
"N",201,1096829
"N",77,1001410
"N",410,1009430
"Y",206,1071860
"Y",239,1032574
"N",448,1050667
"Y",948,1006397
"Y",765,1021782
"Y",312,1071196
"Y",21,1067609
"Y",997,1011553
"N",338,1074835
"Y",420,1071093
"Y",1403,1001537
"Y",715,1025532
"Y",759,1010805
"Y",132,1041848
"Y",395,1075879
"N",414,1062411
"Y",287,1087626
"N",702,1022949
"Y",1120,1004612
"Y",593,1035898
"Y",226,1096090
"Y",798,1015633
"Y",407,1009948
"N",382,1028356
"Y",514,1055709
"Y",346,1073355
"Y",547,1040141
"Y",691,1009620
"Y",922,1008004
"N",366,1084467
"Y",13,1073668
"N",330,1023024
"Y",220,1008411
"Y",129,1066047
"Y",416,1013586
"Y",849,1013198
"Y",31,1035650
"Y",198,1083953
"Y",315,1013847
"Y",401,1074448
"Y",405,1029943
"N",456,1055284
"Y",828,1016564
"Y",162,1035959
"Y",260,1084164
"N",489,1039713
"Y",595,1037450
"Y",152,1020356
"Y",264,1006965
"N",676,1024987
"Y",114,1069716
"Y",388,1066845
"Y",457,1065763
"N",408,1073058
"Y",247,1086684
"Y",394,1010975
"N",211,1069761
"Y",863,1099361
"Y",735,1020559
"Y",675,1025082
"Y",39,1011947
"N",147,1047028
"N",110,1092955
"Y",933,1011651
"Y",1166,1003882
"N",741,1015349
"Y",282,1001566
"Y",429,1045947
"Y",448,1066935
"N",40,1005056
"N",193,1071374
"N",415,1054559
"N",507,1049026
"N",607,1038805
"Y",374,1022187
"Y",714,1025691
"N",39,1023353
"Y",217,1012989
"N",103,1048104
"N",414,1072130
"N",350,1012171
"N",366,1052948
"Y",329,1089311
"Y",311,1029116
"N",626,1043063
"Y",358,1064123
"Y",239,1092268
"Y",334,1075725
"N",377,1008663
"N",282,1066425
"Y",357,1064451
"Y",308,1071866
"N",507,1056611
"Y",25,1071062
"Y",199,1038838
"N",533,1041549
"N",322,1059689
"Y",1047,1009759
"N",184,1093020
"N",526,1042275
"Y",438,1057953
"Y",407,1055694
"Y",339,1088398
"Y",497,1050331
"Y",290,1065273
"Y",391,1050009
"Y",234,1095874
"N",105,1074439
"Y",204,1026647
"Y",342,1074110
"Y",890,1009249
"N",195,1094967
"Y",801,1015461
"Y",460,1006177
"Y",469,1063518
"Y",948,1001352
"Y",462,1004901
"Y",418,1011367
"Y",143,1061896
"Y",592,1018291
"N",256,1087108
"N",318,1060441
"Y",419,1061595
"Y",332,1089080
"Y",373,1081852
"N",19,1097344
"Y",84,1035255
"Y",338,1075041
"Y",258,1090411
"Y",337,1075130
"N",565,1032360
"Y",127,1028487
"N",256,1085082
"Y",704,1035515
"N",323,1085944
"Y",697,1018241
"Y",72,1081398
"N",453,1050109
"Y",461,1049111
"N",69,1075662
"N",488,1039444
"Y",509,1038017
"Y",517,1043271
"Y",398,1065240
"Y",192,1053495
"N",622,1024352
"N",312,1071182
"N",300,1061202
"Y",302,1084999
"Y",1133,1098555
"Y",63,1068309
"Y",16,1020201
"N",304,1039815
"N",555,1043172
"N",114,1080420
"Y",15,1009164
"Y",406,1073568
"N",289,1065482
"Y",51,1042358
"N",267,1094464
"Y",418,1047081
"Y",981,1099696
"Y",518,1055095
"N",443,1057139
"Y",481,1052209
"Y",430,1000475
"N",199,1061596
"",27,1085827
"N",426,1053157
"Y",609,1035713
"Y",760,1018204
"Y",236,1092572
"Y",811,1012169
"Y",377,1074676
"Y",502,1057484
"Y",184,1046667
"Y",340,1056379
"Y",149,1057548
"N",669,1038791
"Y",326,1058879
"N",601,1026168
"Y",28,1007713
"N",185,1097489
"Y",136,1078615
"Y",242,1087518
"N",182,1097583
"Y",527,1001394
"",189,1092669
"Y",363,1043757
"N",452,1044700
"Y",295,1064283
"N",747,1019533
"N",352,1051162
"N",375,1068748
"Y",152,1004156
"N",191,1085459
"Y",374,1081556
"Y",60,1049468
"N",297,1088609
"Y",197,1091944
"Y",494,1059019
"Y",629,1031543
"Y",207,1080835
"N",353,1054480
"N",656,1034494
"N",229,1034517
"Y",758,1021232
"Y",555,1034339
"N",427,1069877
"N",274,1088755
"",189,1085888
"Y",425,1060809
"N",362,1063399
"Y",755,1027654
"Y",206,1096665
"Y",514,1019525
"Y",592,1046561
"N",690,1098722
"Y",853,1004130
"Y",387,1005091
"Y",702,1026212
"Y",265,1082135
"Y",307,1083672
"Y",519,1054889
"Y",223,1006710
"Y",320,1045497
"N",234,1073906
"Y",671,1028104
"N",131,1095100
"Y",671,1032851
"N",87,1059931
"N",243,1087406
"Y",373,1052260
"Y",93,1009790
"Y",271,1068122
"Y",224,1040322
"Y",323,1069566
"Y",159,1082898
"Y",337,1075050
"Y",565,1032351
"N",321,1090234
"N",524,1054260
"N",698,1027219
"Y",217,1077926
"Y",260,1084129
"Y",593,1015511
"Y",839,1011142
"N",265,1036731
"Y",150,1064603
"Y",665,1033617
"Y",716,1034591
"Y",316,1090701
"N",339,1021469
"Y",380,1067902
"Y",515,1037444
"N",552,1039635
"Y",122,1001968
"Y",926,1007836
"N",753,1018818
"N",517,1009057
"Y",191,1097237
"Y",48,1034340
"N",212,1094129
"Y",601,1028425
"N",42,1038247
"Y",197,1014502
"Y",236,1095819
"",661,1099438
"N",294,1074451
"Y",458,1065579
"Y",1108,1004095
"N",598,1099583
"N",338,1056670
"N",394,1049751
"N",9,1091749
"Y",45,1055211
"N",323,1078269
"N",738,1015521
"N",236,1088006
"Y",211,1079517
"Y",745,1099752
"Y",356,1086324
"Y",729,1033323
"Y",160,1014379
"",144,1002326
"Y",458,1042946
"Y",84,1034080
"Y",254,1090799
"N",261,1083732
"Y",664,1008884
"Y",202,1082357
"Y",340,1088297
